Name,Contact-info,Address,Category,area,latitude,longitude
Modern Dizzart Interiors,+91 8686916755,"Plot No. 1693-1694, Flat No. 304,
            Nivarana Mylan, Pragathi Nagar,
            Kukatpally,
            Hyderabad - 500072
            Telangana",INTERIOR DESIGNER,Kukatpally,17.4944351,78.4262231
Kreative Interiors,+91 9885016157,"D. No. 21-79/B, Kumar Road, Balaji Nagar ,
            Kukatpally,
            Hyderabad - 500072
            Telangana",INTERIOR DESIGNER,Kukatpally,17.483316,78.410374
Trend Interior,+91 093930 88866,"Shop No. 2,
            Balakrishnagar,
            Kukatpally,
            Hyderabad - 500072
            Telangana.",INTERIOR DESIGNER,Kukatpally,17.5030765,78.4041699
Gnanadurga Interiors,+91 9440472929,"D No.5, 203 Gagowthri Nagar,
            Addaguta,
            Kukatpally,
            Hyderabad - 500072
            Telangana",INTERIOR DESIGNER,Kukatpally,17.5030765,78.4041699
Axiom Designs,+91 9618533906,"H.No. 106,
            Murthy Mansion, KPHB Colony,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            
            Telephone: 8008927878",INTERIOR DESIGNER,Kukatpally,17.4775722,78.39495855
Kranthi Wood Works,+91 9440496625,"Door No. 1-2-712,
            Sree Maremma Nagar,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            
            Telephone: 9030811603",INTERIOR DESIGNER,Kukatpally,17.5030765,78.4041699
JC Innovates,+91 9640049619,"Flat No. 202, KPHB Colony,
            Nandini Residency , Addagutta Society,
            Kukatpally,
            Hyderabad - 500072
            Telangana.",INTERIOR DESIGNER,Kukatpally,17.5030765,78.4041699
Legend Interiors,+91 7416444400,"Plot No. 80 & 81,
            Survey No.76,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            40 64440000",INTERIOR DESIGNER,Kukatpally,17.5030765,78.4041699
Modern 9 Interiors & Exteriors,+91 9949060491,"Plot No. 201, 2nd floor, Road no 4,
            Sridevi Residency, K.P.H.B Colony,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            
            Telephone: 9603902627",INTERIOR DESIGNER,Kukatpally,,
,,,INTERIOR DESIGNER,Kukatpally,18.77609574,100.773935
AAI Interiors,+91 9652229991,"Flat-No. 22-92,
            Vijayanagar Colony,
            Kukatpally,
            Hyderabad - 500072
            Telangana",INTERIOR DESIGNER,Kukatpally,17.49897,78.410132
Lucky Interio Designs,+91 9989010288,"Plot No. 1791,
            Gokul Plots, Venkataramana Colony,
            Kukatpally,
            Hyderabad - 500072
            Telangana",INTERIOR DESIGNER,Kukatpally,17.496031,78.395575
KDR Interior Designer,+91 9700431823,"House No.186, 1st Floor,
            yellamma banda masjid, KPHB Colony,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            
            Telephone: 9177922165",INTERIOR DESIGNER,Kukatpally,17.4775722,78.39495855
Kapil Chit Fund,+91 9848877224,"Plot No. 51,52 & 53,
            KPHB Colony, 9th Phase,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            40 23056845",LEGAL & FINANCIAL SERVICES,Kukatpally,17.5030765,78.4041699
Idea Service Centre,+91 9848002683,"D-No. 8/1/523/246/3,
            Brindavan Colony,
            Kukatpally,
            Hyderabad - 500072
            Telangana",INTERNET SERVICE PROVIDER,Kukatpally,17.5048224,78.3862085
Tata Tele Services,+91 8885566188,"JNTU Road,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            40 69808080",INTERNET SERVICE PROVIDER,Kukatpally,17.48459428,78.39004608
Reliance Mobile Store,+91 9347001122,"Shop No 4,
            Sai Satya Complex, KPHB Main Road,
            Kukatpally,
            Hyderabad - 500072
            Telangana.",INTERNET SERVICE PROVIDER,Kukatpally,17.51876334,78.38583496
Airtel Relationship Centre,+91 8008000456,"H.No. 1-2-25/11,
            Aatmaram Estate, Hydernagar,
            Kukatpally,
            Hyderabad - 500072
            Telangana",INTERNET SERVICE PROVIDER,Kukatpally,17.5030765,78.4041699
Trendz Salon,+91 9985731304,"1st Floor, Raghava Reddy Function Hall Complex,
            Nizampet Road,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            40 6555708",HAIR STYLISTS,Kukatpally,17.49870447,78.38950121
New Show Men Hair Saloon,+91 9666355444,"P.S. Raju towers,
            6th Phase Road,
            Kukatpally,
            Hyderabad - 500072
            Telangana.",HAIR STYLISTS,Kukatpally,17.48352702,78.41097804
Green Trends Beauty & Hair Salon,+91 40 40210333,"1st Floor, Samitha Avenue,
            Sangamitra High School, Nizampet Road,
            Kukatpally,
            Hyderabad - 500072
            Telangana",HAIR STYLISTS,Kukatpally,17.49870447,78.38950121
Green Trends Hair Salon,+91 40 40208111,"Plot-No. 83, 9th Phase,
            KBHP,
            Kukatpally,
            Hyderabad - 500072
            Telangana",HAIR STYLISTS,Kukatpally,17.5030765,78.4041699
SBT Salon,+91 9959573763,"LIG - 68/5,
                4th Phase, JNTU- Hi Tech Road,
                Kukatpally,
                Hyderabad - 500072
                Telangana.
                40 40245566",HAIR STYLISTS,Kukatpally,17.5030765,78.4041699
Revlon Mens Parlour Saloon,+91 8121836781,"Shop No. 1, Plot No. 544,
                Lotus Aditya Apartments, HIG 6th phase,
                Kukatpally,
                Hyderabad - 500072
                Telangana.",HAIR STYLISTS,Kukatpally,17.49506198,78.40326501
Vennela Beauty Parlour,+91 7396124442,"Plot No. 923, Sai Krupa Nilayam,
                Pragathi Nagar,
                Kukatpally,
                Hyderabad - 500072
                Telangana.
                
                Telephone: 7306222113
                40 32491989",HAIR STYLISTS,Kukatpally,,
Anoos Beauty Parlour,+91 40 23259999,"D-No. 15-24-10,
                MIG Colony, MCK House,
                Kukatpally,
                Hyderabad - 500072
                Telangana.
                40 40254151",HAIR STYLISTS,Kukatpally,17.5030765,78.4041699
Lakme Saloon,+91 40 64641666,"HIG, 486 ,
                Phase-6, V-Square, KBHP,
                Kukatpally,
                Hyderabad - 500072
                Telangana.",HAIR STYLISTS,Kukatpally,17.5030765,78.4041699
Star Looks Unisex Beauty Saloon,+91 9700341939,"Plot No. 1034/35/F-2/B,
                Pragathi Nagar,
                Kukatpally,
                Hyderabad - 500072
                Telangana.
                
                Telephone: 9666756446
                40 40183138",HAIR STYLISTS,Kukatpally,,
Naturals Hair And Beauty Saloon,+91 8019494899,"Shop No. 1-2-39/10 & 11,
                Nizampet Road,
                Kukatpally,
                Hyderabad - 500072
                Telangana.
                40 4007544",HAIR STYLISTS,Kukatpally,17.51625072,78.38257562
Hair Lounge Saloon & Spa,+91 9985258877,"Shop No. 3-100/2/B,
                1st Floor, Kolam Haritha Complex,
                Kukatpally,
                Hyderabad - 500072
                Telangana.",HAIR STYLISTS,Kukatpally,17.5030765,78.4041699
Kriskuts Professional Unisex Salon,+91 9989829982,"Plot No.1, HIG 6th phase,
                Shalivahna To,
                Kukatpally,
                Hyderabad - 500072
                Telangana.",HAIR STYLISTS,Kukatpally,17.5030765,78.4041699
Neeta Varmas Beauty Parlour,+91 9866227744,"Beside Sujana Forum Mall
                Address
                Flat-No. 401, 6th phase,
                KPHB,
                Kukatpally,
                Hyderabad - 500072
                Telangana.
                40 64631999",HAIR STYLISTS,Kukatpally,,
Green Trends Salon,+91 40 65995522,"Opposite V.V. Nagar Bus Stop
                Address
                Plot-No. 279,
                Vivekananda Nagar, Sangeetha Nagar Society, KPHB,
                Kukatpally,
                Hyderabad - 500072
                Telangana.",HAIR STYLISTS,Kukatpally,,
She Shine,+91 7799222884,"Opposite Balaji Park Town
                Address
                House-No. 1-157/A/1,
                Sri Balaji Mithai Bhandar, Nizampet,
                Kukatpally,
                Hyderabad - 500072
                Telangana.
                40 42625888",HAIR STYLISTS,Kukatpally,,
Green Trends Unisex Hair Salon,+91 40 65536902,"Beside Oriental Bank of Commerce
                Address
                D-No. 29-1000-H-208,
                HIG, Phase 1 & 2, KPHB Colony,
                Kukatpally,
                Hyderabad - 500072
                Telangana.",HAIR STYLISTS,Kukatpally,,
My Choice Saloon,+91 8801717557,"Near Sujana Forum Mall
                Address
                6th phase, Suryajyoti Apartments,
                KPHB,
                Kukatpally,
                Hyderabad - 500072
                Telangana.",HAIR STYLISTS,Kukatpally,,
Cat Walk Hair & Beauty Care,+91 9959673434,"Phase 3, JNTU Road,
                K P H B ,
                Kukatpally,
                Hyderabad - 500072
                Telangana.",HAIR STYLISTS,Kukatpally,17.48459428,78.39004608
Page 3 Luxury Mens Beauty Parlour & Salon,+91 9618073743,"Behind Bank Of India
                Address
                Plot No. 136 & 137,
                HIG 6th Phase, Revanth Nilayam,
                Kukatpally,
                Hyderabad - 500072
                Telangana.",HAIR STYLISTS,Kukatpally,,
Enhance Saloon,+91 9676847646,"Near Forum Sujana Mall
                Address
                Kapil Complex,No. 21/A,
                6th Phase KBHP,
                Kukatpally,
                Hyderabad - 500072
                Telangana.",HAIR STYLISTS,Kukatpally,,
My Colours Spa & Salon,+91 9989916859,"Opposite Bata
                Address
                Plot-No. 43,
                Road No. 1, Balaji Nagar,Heritage Fresh,
                Kukatpally,
                Hyderabad - 500072
                Telangana.
                40 40115055",HAIR STYLISTS,Kukatpally,,
Colours Beauty Parlour,+91 8179189189,"Near Temple Bus Stop
                Address
                Plot No. 489,
                Srinivasa Nilayam KBHP Colony, 3rd Phase,
                Kukatpally,
                Hyderabad - 500072
                Telangana",HAIR STYLISTS,Kukatpally,,
Sparsh Beauty Salon,+91 9912175391,"Beside Hyderabad Chefs
                Address
                1st Floor, Ayyappa Towers,
                9th Phase, KPHB,
                Kukatpally,
                Hyderabad - 500072
                Telangana.",HAIR STYLISTS,Kukatpally,,
Naturals Saloon & Spa,+91 8801791100,"Opposite HDFC Bank
                Address
                Plot No. 631,
                YVR Plaza, V.V. Nagar,
                Kukatpally,
                Hyderabad - 500072
                Telangana.",HAIR STYLISTS,Kukatpally,,
APSRTC Kukatpally Bus Stand,,"NH 65, Bhavani Nagar, Moosapet, Hyderabad, Telangana 500072",BUS STAND,Kukatpally,17.46972287,78.4275098
Kukatpally RTC bus stand,,"High 68, Behind Temple Bus Stop, beside Dr. Rao's Hospital, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072",BUS STAND,Kukatpally,17.5030765,78.4041699
Kukatpally bus stop,,"APSRTC Kukatpally Bus Stand, Mumbai Hwy, Bjp Office, Bhavani Nagar, Moosapet, Hyderabad, Telangana 500072",BUS STAND,Kukatpally,17.4666363,78.429682
"TSRTC Bus Depot , Kukatpally",,"6-47, Moosapet Rd, Bhavani Nagar, Moosapet, Hyderabad, Telangana 500018",BUS STAND,Kukatpally,17.4703011,78.4187338
Kukatpally Bus Depot,,"Pragathi Nagar, Moosapet, Hyderabad, Telangana 500072",BUS STAND,Kukatpally,17.4734886,78.4244377
KPHB Colony Bus Stop,040 6944 0000,"FCV2+W3R, Hmt Sathavahana Nagar, Kukatpally, Hyderabad, Telangana 500072",BUS STAND,Kukatpally,17.4980062,78.4026265
Pavan Enterprises,+91 9581650551,"Near Balaji Park Town
            Address
            Plot No. 3-136, Shop No. 1 & 2,
            Nizampet Village, Main Road,
            Kukatpally,
            Hyderabad - 500072
            Telangana.",ELECTRICIAN,Kukatpally,,
Electrician Services,+91 9121006283,"Plot No. 401,
            5th Floor, Alluri Trade Centre, Bhagya Nagar Colony ,
            Kukatpally,
            Hyderabad - 500072
            Telangana.",ELECTRICIAN,Kukatpally,17.4932224,78.4036638
S S Enterprises,+91 40 23068095,"Near Kukatpally Bus Stop
            Address
            D No. 2-1-1/A,
            Kukatpally,
            Hyderabad - 500072
            Telangana.",ELECTRICIAN,Kukatpally,17.484998,78.411872
Aeroclub Woodland Shoes & Apparels,+91 40 66037224,"Shop No. 3 & 4, 1st Floor,
            Manjeera Mall, JNTU Road,
            Kukatpally,
            Hyderabad - 500072
            Telangana.",FOOTWEAR,Kukatpally,17.490077,78.392905
Ibis Foot Solemate,+91 40 42306902,"Plot No. MIG - 209,
            Road No. 1, KPHB Colony,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            
            Telephone: 40 23157733",FOOTWEAR,Kukatpally,17.48749989,78.37924789
Jetro Foot Wear,+91 9246261694,"Opposite More Mega Mall
            Address
            Padmavathi Tower,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            40 23055911",FOOTWEAR,Kukatpally,17.5030765,78.4041699
Jetro Footwear & Luggage Store,+91 9246261694,"Opposite More Mega Mall
            Address
            Padmavathi Tower,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            40 23055911",FOOTWEAR,Kukatpally,17.5030765,78.4041699
Centro,+91 40 66313233,"HIG-232, Shanti Plaza ,
            Phase No.1, S.V.R Travels Complex,
            Kukatpally,
            Hyderabad - 500072
            Telangana.",FOOTWEAR,Kukatpally,17.5030765,78.4041699
MSL Footwear,+91 9052178611,"D-Mart, Survey No. 1009, Vijim Circle, Malasian Township,
            Kukatpally,
            Hyderabad - 500072
            Telangana.",FOOTWEAR,Kukatpally,17.479046,78.391384
Health Sole Footwear,+91 9652768899,"Beside Vasi Reddy Sweets
            Address
            Flat No. 406, Bhavya Enclave,
            Road No. 4, KPHB Colony, Phase 3,
            Kukatpally,
            Hyderabad - 500072
            Telangana.",FOOTWEAR,Kukatpally,,
Foot Fashions,+91 8886166870,"Shop No. 2,
            Krishna Classic Building,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            40 40048876",FOOTWEAR,Kukatpally,17.5021305,78.3886504
Mayuri Foot Wear,+91 9849000453,"Beside Government JR College
            Address
            Kukatpally Main Road,
            Vivek Nagar,
            Kukatpally,
            Hyderabad - 500072
            Telangana.",FOOTWEAR,Kukatpally,17.481185,78.413562
Bata Foot Wear,+91 9849685768,"Beside JC Brothers
            Address
            Flat No. MIG 229,
            Travelers Road,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            40 40126558",FOOTWEAR,Kukatpally,17.5030765,78.4041699
Lavie Bags And Shoes,+91 8030534022,"Shop No. 111, 2nd Floor,
            Forum Sujana Mall, KPHB Colony,
            Kukatpally,
            Hyderabad - 500072
            Telangana",FOOTWEAR,Kukatpally,17.4775722,78.39495855
Rana Selections Footwear,+91 9951709245,"Beside HDFC Bank ATM
            Address
            Plot No. 564,
            Shop No. 3, Pragathi Nagar,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            
            Telephone: 9700110245",FOOTWEAR,Kukatpally,,
Bata India Limited,+91 9392135824,"Shop No. 15-21-48/1 & 2,
            Srinivasa complex, Balaji Nagar,
            Kukatpally,
            Hyderabad - 500072
            Telangana",FOOTWEAR,Kukatpally,17.484171,78.411941
Janta Family Footwear,+91 7842872121,"Shop No. C-3,
            Laxmi Commercial Complex,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            40 68332003",FOOTWEAR,Kukatpally,17.5030765,78.4041699
S.S.S. Foot Wear,+91 9032551344,"Shop No. 3 & 4, UMCC Road ,
            AS Raju Nagar, KPHB Colony,
            Kukatpally,
            Hyderabad - 500072
            Telangana.",FOOTWEAR,Kukatpally,17.4775722,78.39495855
New Step-In Footwear,+91 40 65510366,"Below Narayana Junior College
            Address
            Jaya Complex,
            Kukatpally,
            Hyderabad - 500072
            Telangana",FOOTWEAR,Kukatpally,17.5030765,78.4041699
Khadims India Limited,+91 9620103828,"Beside Padmavathi Plaza
            Address
            Shop No. 192, Sree Plaza,
            Saptagiri Complex,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            40 40064440",FOOTWEAR,Kukatpally,,
Anils Footwear,+91 9842123161,"Shop No. C-3,
            Sanoja Complex, KPHB Main Road,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            40 42204344",FOOTWEAR,Kukatpally,17.5030765,78.4041699
Reliance Foot Print,+91 9100927731,"Ground Floor, S1, Survey No 1043 & 1048,
            NSL Centrum, KPHB Colony,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            40 4019222",FOOTWEAR,Kukatpally,17.4775722,78.39495855
K.N Foot Wear,+91 9676381962,"Near SBI ATM
            Address
            Plot No. 1058,
            Shop No. 3, Pagathi Nagar,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            040 40071996",FOOTWEAR,Kukatpally,,
Beyond Basics Furniture,+91 9030573005,"Near Pavan Bar
            Address
            H. No. 4-19,
            Sumitra Nagar,
            Kukatpally,
            Hyderabad - 500072
            Telangana.
            40 23163005",FURNITURE SHOP,Kukatpally,17.5030765,78.4041699
Home Style Furniture,+91 40 23156359,"Opp.Bramaramba Mallikarjuna Theatres
            Address
            Plot No:1, Vasanth Nagar, Hyder Nagar,
            Nizampet Rd,
            Kukatpally,
            Hyderabad - 500072
            Telangana",FURNITURE SHOP,Kukatpally,,
